Customer_Id,Age,Region,Category,Payment_Mode,Frequency,Monetary,Average_Order_Value,Tenure_Days,Complaint_Return_Count,Delivery_Days,Avg_Session_Time,Cart_Abandon_Rate,Recency,Churn_Flag
10842,49.0,North,Electronics,Card,6,12708.69,2677.56,485,1,7.3,7.1,0.43,61,1
10843,38.0,South,Fashion,COD,5,3837.64,2825.96,1318,2,7.3,6.3,0.23,16,0
10844,19.0,South,Beauty,COD,10,2686.88,4633.13,665,0,3.0,6.6,0.78,73,0
10845,19.0,South,Electronics,COD,4,8681.69,2464.2,72,1,5.5,4.5,0.11,44,0
10846,52.0,South,Electronics,COD,3,9425.33,1289.97,1521,0,6.9,6.5,0.81,70,1
10847,40.0,South,Fashion,Card,5,10387.51,1181.11,1026,3,4.0,7.1,0.14,47,0
10848,34.0,South,Fashion,Card,5,4601.32,2369.38,1342,1,5.7,9.5,0.84,42,0
10849,22.0,West,Fashion,Card,9,3712.15,1206.98,159,1,6.8,3.6,0.07,20,0
10850,18.0,East,Electronics,Card,5,9015.54,769.1,417,1,5.3,8.0,0.4,33,0
10851,23.0,South,Beauty,Net Banking,8,5030.17,3906.77,1166,0,5.3,7.1,0.78,77,0
10852,32.0,East,Home,UPI,5,5954.69,2090.6,831,2,3.2,7.0,0.53,65,0
10853,52.0,South,Electronics,UPI,4,6447.31,2478.54,1154,4,4.7,2.4,0.42,62,1
10854,47.0,East,Sports,UPI,3,11939.57,3013.97,957,1,3.4,10.2,0.5,79,0
10855,60.0,South,Home,COD,5,5794.31,1589.03,1275,2,7.1,5.4,0.61,103,0
10856,55.0,South,Fashion,UPI,5,10911.99,5497.33,455,1,3.5,4.3,0.72,92,1
10857,60.0,South,Home,Card,1,9304.22,1967.04,1562,0,5.3,6.3,0.66,123,1
10858,37.0,North,Fashion,COD,11,17500.21,787.09,375,2,3.5,3.9,0.48,42,0
10859,50.0,North,Beauty,Card,7,13886.18,2176.36,540,1,5.6,9.1,0.4,45,0
10860,44.0,South,Sports,COD,5,7783.02,2014.18,539,1,3.1,9.8,0.67,61,0
10861,22.0,East,Home,Card,5,9997.46,2663.58,532,0,6.1,4.7,0.62,53,1
10862,57.0,East,Fashion,UPI,9,23499.5,2159.65,65,0,3.7,9.5,0.37,66,0
10863,50.0,East,Fashion,UPI,3,12520.33,1132.7,958,0,4.6,4.3,0.47,44,0
10864,44.0,North,Fashion,Card,4,5110.79,1937.57,354,1,6.4,7.9,0.18,37,0
10865,58.0,West,Beauty,UPI,7,13981.55,1984.01,1043,1,2.5,9.7,0.27,45,0
10866,46.0,East,Beauty,UPI,4,4249.75,2604.78,552,0,5.6,6.8,0.61,83,1
10867,33.0,West,Sports,COD,5,19702.99,2423.07,759,0,2.9,8.4,0.67,66,1
10868,25.0,West,Electronics,Card,8,5286.56,734.74,1586,0,5.7,8.4,0.69,40,0
10869,50.0,West,Fashion,UPI,6,15995.36,888.06,463,1,3.8,1.0,0.42,16,0
10870,64.0,West,Electronics,COD,4,14683.09,2184.88,1065,1,2.7,9.6,0.56,51,0
10871,39.0,South,Electronics,COD,10,14432.9,804.45,391,0,5.2,5.0,0.62,41,0
10872,34.0,South,Beauty,Card,10,2593.71,1788.88,1014,0,5.7,7.2,0.73,72,0
10873,46.0,South,Electronics,Card,4,12492.92,3011.79,441,0,1.3,11.2,0.68,86,0
10874,50.0,East,Fashion,UPI,7,17540.18,530.05,501,1,5.1,5.5,0.78,46,0
10875,39.0,South,Home,UPI,6,7452.25,3026.43,948,0,5.8,5.5,0.22,51,0
10876,32.0,North,Electronics,Card,7,13621.99,1540.77,1238,0,7.6,5.6,0.53,97,0
10877,23.0,North,Home,Card,5,4059.36,928.13,205,1,4.1,9.4,0.07,47,0
10878,20.0,South,Home,UPI,8,8694.43,564.4,772,0,5.5,10.3,0.59,43,0
10879,60.0,North,Fashion,Net Banking,3,3162.58,2221.5,299,1,1.0,11.9,0.55,40,0
10880,36.0,North,Fashion,Card,7,10077.35,1306.42,530,0,5.4,9.9,0.83,87,0
10881,42.0,East,Beauty,UPI,4,5038.93,1305.41,422,1,2.1,6.4,0.84,72,1
10882,41.0,West,Electronics,Net Banking,9,5215.88,3335.65,671,2,5.5,8.2,0.54,47,0
10883,41.0,South,Sports,UPI,6,5587.62,2237.79,724,3,5.1,8.1,0.83,84,1
10884,57.0,North,Beauty,Net Banking,7,9571.15,2129.51,844,0,4.0,9.3,0.77,63,1
10885,49.0,West,Sports,COD,5,1426.95,1357.07,1179,1,3.1,11.3,0.56,64,0
10886,50.0,South,Fashion,UPI,7,10537.41,2087.26,859,3,3.6,14.8,0.5,58,0
10887,56.0,West,Beauty,COD,8,3562.4,739.05,570,0,5.8,7.3,0.4,84,0
10888,20.0,North,Electronics,COD,9,30790.12,1308.16,723,1,3.1,5.2,0.61,55,0
10889,18.0,North,Sports,UPI,6,9035.0,1973.88,576,1,5.3,6.9,0.27,15,0
10890,36.0,East,Beauty,COD,6,27307.49,1675.44,259,0,1.8,8.5,0.66,82,0
10891,41.0,South,Home,Net Banking,4,12665.89,722.6,827,0,4.7,2.5,0.12,58,0
10892,23.0,South,Electronics,UPI,5,8117.14,2334.81,1592,1,3.3,1.7,0.23,69,0
10893,56.0,East,Beauty,Net Banking,6,1041.43,2637.94,1237,0,3.0,6.9,0.48,82,0
10894,49.0,West,Sports,COD,6,7561.66,1240.55,354,0,1.7,7.4,0.31,41,0
10895,45.0,North,Electronics,UPI,8,16954.36,3483.43,1111,0,2.0,9.9,0.27,46,0
10896,20.0,North,Beauty,Card,3,4155.06,386.67,54,1,4.6,7.4,0.44,78,0
10897,64.0,South,Fashion,Card,8,11901.73,2784.79,65,0,4.4,4.2,0.4,91,0
10898,50.0,South,Sports,Net Banking,4,11118.38,1344.15,659,0,3.1,9.9,0.5,35,0
10899,26.0,East,Beauty,Card,7,9039.46,637.92,709,2,3.5,12.3,0.64,33,0
10900,29.0,East,Home,Net Banking,6,4110.48,3074.01,254,0,7.1,10.3,0.09,54,0
10901,45.0,East,Fashion,Card,7,7403.62,679.45,600,1,3.4,4.8,0.73,84,1
10902,58.0,East,Beauty,Net Banking,7,18905.88,3687.25,676,1,2.9,8.7,0.07,32,0
10903,58.0,East,Beauty,COD,13,8714.99,1303.97,139,2,5.9,3.5,0.13,21,0
10904,37.0,South,Beauty,Card,7,3555.06,2075.12,1484,1,6.7,8.5,0.25,72,0
10905,53.0,North,Home,Net Banking,5,13174.77,1169.94,1330,0,6.6,9.4,0.47,71,0
10906,49.0,South,Fashion,Card,6,5154.23,2714.96,825,1,4.5,6.1,0.68,15,0
10907,56.0,East,Beauty,UPI,7,8856.15,2662.16,471,0,4.0,2.8,0.53,72,1
10908,43.0,North,Sports,COD,4,3785.61,618.06,321,0,5.1,8.2,0.45,54,0
10909,62.0,North,Beauty,UPI,4,18962.93,1203.56,467,1,2.7,3.7,0.13,61,0
10910,60.0,West,Home,Card,7,5165.09,2245.5,1221,1,6.0,5.9,0.17,57,0
10911,19.0,West,Sports,UPI,6,9139.04,4717.49,785,1,3.9,8.5,0.24,58,0
10912,47.0,South,Home,UPI,4,10211.21,4034.33,633,0,2.4,7.0,0.06,13,0
10913,61.0,South,Home,Card,7,5033.97,1285.82,1278,0,2.5,6.3,0.08,39,0
10914,38.0,West,Fashion,UPI,9,15619.94,2587.38,1521,1,3.7,5.3,0.24,52,0
10915,39.0,South,Electronics,UPI,5,9973.05,4822.95,1158,1,3.1,10.5,0.74,62,0
10916,37.0,West,Electronics,COD,2,7877.84,1539.99,1361,2,3.0,3.9,0.64,83,1
10917,33.0,South,Home,UPI,8,9161.73,924.71,900,0,3.5,7.3,0.07,16,0
10918,28.0,South,Fashion,Card,2,13370.29,1721.67,794,2,8.4,8.5,0.3,68,1
10919,65.0,North,Electronics,Card,7,1747.3,2139.62,485,1,4.8,6.2,0.63,40,0
10920,62.0,West,Sports,UPI,5,14589.58,3046.97,1454,0,1.0,15.1,0.2,60,0
10921,27.0,West,Electronics,COD,5,3983.61,1344.35,596,0,5.3,6.7,0.14,61,0
10922,21.0,East,Fashion,COD,3,16497.31,2557.05,1155,1,1.6,4.7,0.8,66,1
10923,52.0,South,Electronics,Card,8,9208.0,1979.54,55,2,4.5,6.8,0.07,71,0
10924,43.0,South,Beauty,Card,9,6760.15,2144.42,633,0,5.1,6.1,0.51,51,0
10925,52.0,East,Beauty,Card,6,12773.62,1411.26,1156,1,6.4,5.3,0.41,62,0
10926,47.0,West,Home,Card,3,9836.51,1970.46,1256,1,4.7,4.0,0.16,120,1
10927,46.0,North,Fashion,Card,5,2259.96,3497.02,1392,1,6.7,6.3,0.39,46,1
10928,50.0,South,Fashion,UPI,10,12353.51,2036.83,1101,1,6.5,6.5,0.58,44,0
10929,59.0,East,Home,UPI,5,3515.92,815.59,1341,0,3.2,1.7,0.56,94,1
10930,26.0,North,Sports,UPI,4,6666.5,534.54,985,0,6.2,3.1,0.68,68,0
10931,60.0,South,Electronics,UPI,8,16108.28,1845.63,48,0,3.5,3.1,0.06,48,0
10932,25.0,North,Beauty,Net Banking,9,4093.36,1072.74,499,0,6.2,6.6,0.62,89,0
10933,52.0,East,Beauty,UPI,5,9978.76,965.93,1185,0,2.9,11.8,0.28,45,0
10934,53.0,South,Home,Card,12,1570.65,673.91,1048,0,8.0,3.5,0.2,25,0
10935,39.0,South,Beauty,UPI,5,2398.53,2553.13,461,0,2.9,8.5,0.66,96,0
10936,48.0,South,Sports,UPI,8,24855.57,1885.18,74,1,2.6,11.0,0.48,65,0
10937,49.0,South,Home,UPI,6,6966.18,1523.94,819,2,4.1,10.4,0.33,48,0
10938,61.0,South,Home,COD,9,22867.15,3943.11,1112,1,4.3,8.2,0.54,59,0
10939,19.0,East,Electronics,UPI,4,1997.33,4172.64,787,1,2.5,9.9,0.34,79,0
10940,23.0,South,Electronics,COD,7,1237.88,1541.45,815,0,4.6,11.2,0.49,66,0
10941,64.0,South,Beauty,Card,5,1595.65,2865.31,857,1,7.1,5.8,0.32,66,1
10942,41.0,East,Sports,Card,7,8295.86,1438.34,1399,1,5.8,3.3,0.58,57,0
10943,36.0,North,Sports,Net Banking,9,20929.79,1726.42,877,1,4.6,11.2,0.55,73,0
10944,65.0,South,Electronics,COD,6,11281.71,2792.47,1511,0,1.9,9.2,0.64,53,0
10945,25.0,South,Home,UPI,4,3485.01,3023.53,834,1,5.2,7.1,0.81,56,0
10946,63.0,South,Electronics,COD,7,14331.28,1184.47,566,2,5.0,5.8,0.08,31,0
10947,34.0,South,Sports,UPI,8,17448.62,475.29,1391,1,6.3,4.8,0.31,22,0
10948,44.0,South,Beauty,Card,7,5360.56,1933.09,549,2,3.7,6.4,0.84,30,0
10949,56.0,West,Home,UPI,3,11907.86,2064.25,1584,4,5.4,5.7,0.38,80,1
10950,33.0,North,Beauty,UPI,7,1901.28,938.39,808,0,7.2,7.7,0.73,51,0
10951,58.0,North,Home,UPI,4,10018.47,3859.85,568,1,6.6,5.8,0.18,49,1
10952,61.0,South,Sports,UPI,6,10907.29,2736.59,191,1,2.9,10.0,0.41,30,0
10953,25.0,North,Beauty,UPI,5,4954.36,4918.53,845,0,2.1,3.8,0.29,59,1
10954,50.0,South,Fashion,UPI,5,18228.59,5129.51,387,1,4.6,8.0,0.27,110,1
10955,45.0,West,Beauty,Card,5,24497.9,1236.78,484,1,3.4,4.7,0.71,113,1
10956,39.0,South,Home,Card,4,5657.78,4763.01,832,0,5.8,9.2,0.64,87,0
10957,63.0,South,Sports,UPI,9,7080.41,2849.94,995,0,3.6,3.8,0.51,43,0
10958,56.0,North,Electronics,COD,5,24744.72,3250.7,580,0,5.0,5.4,0.76,65,0
10959,35.0,East,Sports,COD,7,8603.65,3060.48,1119,0,4.2,3.4,0.8,58,1
10960,25.0,South,Beauty,UPI,7,8236.86,3439.53,647,2,6.3,8.4,0.7,63,1
10961,55.0,North,Beauty,UPI,5,12433.57,1553.53,918,0,7.0,7.6,0.43,34,0
10962,36.0,North,Beauty,COD,9,4624.61,4071.5,1200,1,5.8,5.6,0.68,66,1
10963,41.0,North,Sports,Card,8,10900.9,3680.38,1240,0,6.5,4.1,0.54,60,0
10964,26.0,East,Beauty,UPI,10,9588.1,1385.72,1451,0,3.1,2.6,0.26,51,0
10965,19.0,South,Sports,Net Banking,7,18431.61,4714.07,991,0,2.9,7.2,0.6,44,0
10966,28.0,South,Home,UPI,12,6395.77,1622.18,1102,0,2.5,6.9,0.59,17,0
10967,56.0,North,Fashion,COD,5,10762.82,1530.3,840,2,1.1,6.2,0.85,48,0
10968,33.0,North,Beauty,UPI,5,24586.12,1480.45,1535,1,1.4,2.4,0.32,32,0
10969,58.0,South,Sports,Card,8,14062.35,3035.6,462,0,4.0,3.5,0.05,51,0
10970,39.0,West,Sports,UPI,9,6016.2,1010.16,1102,1,5.0,4.6,0.32,44,0
10971,24.0,South,Home,Card,5,4518.49,1403.57,277,0,6.4,7.9,0.65,63,0
10972,19.0,South,Sports,Card,6,2711.56,3019.59,1313,3,4.2,5.0,0.43,61,0
10973,19.0,West,Sports,UPI,6,4969.36,799.92,511,0,5.6,7.8,0.07,88,0
10974,57.0,East,Sports,COD,4,18101.14,1034.37,1543,1,4.5,7.4,0.45,52,0
10975,55.0,North,Sports,UPI,6,7475.4,2311.37,1483,0,5.7,5.3,0.08,28,0
10976,48.0,West,Electronics,COD,4,16718.47,3414.0,1056,3,3.9,7.2,0.15,45,0
10977,42.0,North,Beauty,COD,6,15563.57,2218.85,720,2,3.6,6.3,0.68,106,1
10978,36.0,East,Beauty,COD,9,18193.07,2591.68,1548,2,6.2,6.1,0.2,57,0
10979,40.0,South,Home,UPI,5,1674.9,1618.03,803,0,4.2,8.9,0.57,50,0
10980,64.0,East,Sports,Card,2,12887.81,1817.81,1343,1,1.3,9.5,0.31,62,0
10981,18.0,South,Electronics,Net Banking,2,8651.54,5212.0,732,1,6.9,9.0,0.47,117,1
10982,63.0,South,Sports,Card,9,12545.39,2794.8,1227,0,3.0,9.8,0.65,61,0
10983,35.0,North,Fashion,COD,2,12181.49,1726.75,1197,2,4.0,6.2,0.79,84,1
10984,33.0,East,Fashion,COD,6,11605.09,1589.31,1497,0,1.8,10.1,0.11,31,0
10985,18.0,South,Fashion,UPI,6,6382.13,1670.31,199,0,6.6,14.9,0.64,41,0
10986,42.0,South,Beauty,UPI,7,29452.31,1012.82,1237,2,6.3,3.1,0.28,48,0
10987,30.0,South,Electronics,Net Banking,5,9637.9,6804.93,88,1,4.2,8.4,0.37,60,0
10988,31.0,North,Beauty,COD,9,13034.07,2048.69,1176,1,3.8,7.8,0.13,21,0
10989,56.0,North,Sports,UPI,4,6990.52,1811.39,499,2,4.3,5.7,0.74,66,1
10990,34.0,West,Electronics,Net Banking,3,20838.6,2299.9,978,0,3.0,9.3,0.19,59,0
10991,32.0,West,Beauty,UPI,6,4917.23,1619.68,414,0,4.9,9.1,0.63,78,0
10992,21.0,East,Fashion,Card,3,19310.19,1429.64,1185,0,5.1,7.4,0.35,73,0
10993,23.0,East,Home,COD,5,10347.29,2794.16,1169,0,5.3,8.0,0.83,88,0
10994,58.0,East,Fashion,UPI,5,10269.63,2688.24,1339,1,3.1,7.6,0.17,53,0
10995,45.0,South,Beauty,UPI,6,4286.2,1038.49,77,1,5.4,10.6,0.67,61,0
10996,57.0,South,Home,UPI,6,28353.24,235.0,1030,0,6.3,4.4,0.2,71,0
10997,46.0,West,Beauty,Net Banking,5,13930.22,740.08,138,2,4.7,13.5,0.05,17,0
10998,24.0,West,Sports,UPI,6,11261.51,4454.19,1437,1,4.0,6.9,0.19,39,0
10999,58.0,South,Sports,UPI,6,16567.35,2099.85,528,0,2.2,9.2,0.43,55,0
11000,45.0,West,Home,UPI,5,31579.22,1840.97,517,1,5.5,3.9,0.33,45,0
