Order_Id,Order_Date,Region,Category,Payment_Mode,Quantity,Unit_Price,Discount_Amount,Total_Sales_Amount,Month
51874,2025-08-23 03:00:00,North,Beauty,Card,2,1702.94,146.85,3259.03,2025-08
51875,2025-08-23 06:00:00,South,Beauty,Net Banking,1,544.5,598.3,50.0,2025-08
51876,2025-08-23 09:00:00,West,Sports,Card,5,3042.49,227.79,14984.659999999998,2025-08
51877,2025-08-23 12:00:00,North,Beauty,UPI,2,658.72,347.18,970.26,2025-08
51878,2025-08-23 15:00:00,East,Beauty,Card,2,809.13,323.61,1294.65,2025-08
51879,2025-08-23 18:00:00,North,Fashion,Card,2,1643.67,471.09,2816.25,2025-08
51880,2025-08-23 21:00:00,East,Sports,UPI,3,951.52,194.13,2660.43,2025-08
51881,2025-08-24 00:00:00,East,Sports,Card,1,997.21,72.49,924.72,2025-08
51882,2025-08-24 03:00:00,East,Sports,UPI,2,746.26,574.86,917.66,2025-08
51883,2025-08-24 06:00:00,South,Beauty,UPI,4,1320.32,583.64,4697.639999999999,2025-08
51884,2025-08-24 09:00:00,South,Fashion,COD,2,699.68,251.81,1147.55,2025-08
51885,2025-08-24 12:00:00,West,Beauty,COD,4,714.57,349.72,2508.5600000000004,2025-08
51886,2025-08-24 15:00:00,North,Electronics,UPI,4,902.93,389.39,3222.33,2025-08
51887,2025-08-24 18:00:00,North,Electronics,Card,3,984.62,163.48,2790.38,2025-08
51888,2025-08-24 21:00:00,West,Beauty,UPI,3,1659.96,420.56,4559.32,2025-08
51889,2025-08-25 00:00:00,South,Fashion,UPI,1,885.65,0.9,884.75,2025-08
51890,2025-08-25 03:00:00,West,Beauty,Net Banking,2,1337.28,379.86,2294.7,2025-08
51891,2025-08-25 06:00:00,North,Beauty,Net Banking,5,1284.61,574.93,5848.119999999999,2025-08
51892,2025-08-25 09:00:00,South,Electronics,COD,4,837.28,525.68,2823.44,2025-08
51893,2025-08-25 12:00:00,North,Fashion,UPI,3,1029.04,559.35,2527.77,2025-08
51894,2025-08-25 15:00:00,North,Sports,Card,1,440.26,578.15,50.0,2025-08
51895,2025-08-25 18:00:00,North,Beauty,Card,1,832.02,366.89,465.13,2025-08
51896,2025-08-25 21:00:00,South,Sports,Card,3,593.82,303.25,1478.21,2025-08
51897,2025-08-26 00:00:00,South,Electronics,Card,1,941.91,121.29,820.62,2025-08
51898,2025-08-26 03:00:00,South,Fashion,UPI,3,2245.38,382.73,6353.41,2025-08
51899,2025-08-26 06:00:00,East,Electronics,UPI,4,475.28,213.7,1687.4199999999998,2025-08
51900,2025-08-26 09:00:00,South,Electronics,COD,5,1100.92,92.58,5412.02,2025-08
51901,2025-08-26 12:00:00,North,Sports,COD,3,1515.23,495.05,4050.6400000000003,2025-08
51902,2025-08-26 15:00:00,South,Sports,Card,5,1960.96,192.83,9611.97,2025-08
51903,2025-08-26 18:00:00,South,Sports,UPI,3,1058.38,368.36,2806.78,2025-08
51904,2025-08-26 21:00:00,North,Electronics,COD,4,1446.63,509.93,5276.59,2025-08
51905,2025-08-27 00:00:00,North,Sports,UPI,3,1346.05,4.73,4033.4199999999996,2025-08
51906,2025-08-27 03:00:00,East,Fashion,UPI,2,1809.21,458.62,3159.8,2025-08
51907,2025-08-27 06:00:00,South,Sports,Card,4,432.4,440.82,1288.78,2025-08
51908,2025-08-27 09:00:00,South,Home,Card,1,1051.21,87.7,963.51,2025-08
51909,2025-08-27 12:00:00,South,Sports,UPI,1,1322.16,152.12,1170.04,2025-08
51910,2025-08-27 15:00:00,South,Sports,Card,1,976.49,424.41,552.0799999999999,2025-08
51911,2025-08-27 18:00:00,South,Beauty,Card,4,1518.19,111.69,5961.070000000001,2025-08
51912,2025-08-27 21:00:00,West,Home,Card,5,1494.68,230.98,7242.420000000001,2025-08
51913,2025-08-28 00:00:00,South,Electronics,UPI,2,4306.6,466.8,8146.400000000001,2025-08
51914,2025-08-28 03:00:00,South,Sports,COD,4,1871.53,532.17,6953.95,2025-08
51915,2025-08-28 06:00:00,North,Beauty,Net Banking,1,983.54,86.78,896.76,2025-08
51916,2025-08-28 09:00:00,West,Home,COD,2,1534.06,466.71,2601.41,2025-08
51917,2025-08-28 12:00:00,South,Fashion,Card,2,1016.12,359.02,1673.22,2025-08
51918,2025-08-28 15:00:00,South,Fashion,Card,4,1752.63,128.08,6882.4400000000005,2025-08
51919,2025-08-28 18:00:00,East,Fashion,Card,4,1118.17,435.25,4037.4300000000003,2025-08
51920,2025-08-28 21:00:00,North,Fashion,Net Banking,1,1272.77,491.23,781.54,2025-08
51921,2025-08-29 00:00:00,South,Beauty,COD,5,2355.79,112.58,11666.37,2025-08
51922,2025-08-29 03:00:00,North,Fashion,UPI,5,523.3,371.32,2245.18,2025-08
51923,2025-08-29 06:00:00,East,Home,UPI,5,957.79,365.06,4423.889999999999,2025-08
51924,2025-08-29 09:00:00,East,Fashion,Card,4,1881.96,129.63,7398.21,2025-08
51925,2025-08-29 12:00:00,South,Home,Net Banking,4,439.24,527.38,1229.58,2025-08
51926,2025-08-29 15:00:00,East,Beauty,Net Banking,3,1277.34,60.12,3771.8999999999996,2025-08
51927,2025-08-29 18:00:00,North,Beauty,Card,3,1322.76,442.36,3525.9199999999996,2025-08
51928,2025-08-29 21:00:00,East,Electronics,Net Banking,3,5469.02,428.87,15978.19,2025-08
51929,2025-08-30 00:00:00,West,Beauty,Card,3,1002.65,472.86,2535.0899999999997,2025-08
51930,2025-08-30 03:00:00,North,Sports,Card,1,628.96,482.19,146.77000000000004,2025-08
51931,2025-08-30 06:00:00,South,Beauty,UPI,5,1333.5,169.82,6497.68,2025-08
51932,2025-08-30 09:00:00,South,Fashion,COD,3,2349.74,380.6,6668.619999999999,2025-08
51933,2025-08-30 12:00:00,North,Sports,UPI,5,1821.94,213.08,8896.62,2025-08
51934,2025-08-30 15:00:00,North,Fashion,COD,5,834.68,300.69,3872.7099999999996,2025-08
51935,2025-08-30 18:00:00,North,Sports,COD,3,3235.86,559.1,9148.48,2025-08
51936,2025-08-30 21:00:00,East,Sports,UPI,5,1108.91,438.96,5105.59,2025-08
51937,2025-08-31 00:00:00,West,Beauty,COD,3,673.78,141.86,1879.48,2025-08
51938,2025-08-31 03:00:00,North,Electronics,COD,5,1613.56,57.27,8010.529999999999,2025-08
51939,2025-08-31 06:00:00,West,Fashion,Card,3,2198.24,341.46,6253.259999999999,2025-08
51940,2025-08-31 09:00:00,East,Fashion,Net Banking,1,1448.34,253.5,1194.84,2025-08
51941,2025-08-31 12:00:00,West,Fashion,Net Banking,2,1076.1,97.62,2054.58,2025-08
51942,2025-08-31 15:00:00,East,Sports,UPI,5,381.87,563.14,1346.21,2025-08
51943,2025-08-31 18:00:00,South,Electronics,COD,5,2037.73,290.08,9898.57,2025-08
51944,2025-08-31 21:00:00,South,Beauty,Card,1,1114.52,98.73,1015.79,2025-08
51945,2025-09-01 00:00:00,East,Fashion,Card,3,1114.11,547.68,2794.65,2025-09
51946,2025-09-01 03:00:00,South,Sports,UPI,1,1469.94,35.21,1434.73,2025-09
51947,2025-09-01 06:00:00,South,Beauty,Card,3,2067.47,11.62,6190.79,2025-09
51948,2025-09-01 09:00:00,North,Beauty,UPI,2,838.33,10.66,1666.0,2025-09
51949,2025-09-01 12:00:00,West,Sports,Card,3,1588.84,526.68,4239.839999999999,2025-09
51950,2025-09-01 15:00:00,South,Beauty,Card,4,2350.23,32.62,9368.3,2025-09
51951,2025-09-01 18:00:00,West,Beauty,COD,3,872.25,144.41,2472.34,2025-09
51952,2025-09-01 21:00:00,West,Beauty,UPI,3,1165.86,49.01,3448.5699999999997,2025-09
51953,2025-09-02 00:00:00,West,Fashion,Net Banking,1,1815.9,208.56,1607.3400000000001,2025-09
51954,2025-09-02 03:00:00,South,Fashion,Card,4,2337.67,225.43,9125.25,2025-09
51955,2025-09-02 06:00:00,South,Sports,COD,1,1057.8,573.08,484.7199999999999,2025-09
51956,2025-09-02 09:00:00,North,Fashion,UPI,3,2633.2,147.7,7751.9,2025-09
51957,2025-09-02 12:00:00,South,Electronics,Card,2,945.73,53.89,1837.57,2025-09
51958,2025-09-02 15:00:00,South,Fashion,Card,2,1982.72,507.13,3458.31,2025-09
51959,2025-09-02 18:00:00,West,Sports,UPI,5,1314.18,474.76,6096.14,2025-09
51960,2025-09-02 21:00:00,East,Electronics,UPI,1,607.85,554.81,53.04000000000008,2025-09
51961,2025-09-03 00:00:00,North,Electronics,UPI,1,3208.72,192.14,3016.58,2025-09
51962,2025-09-03 03:00:00,East,Fashion,COD,5,1547.0,599.49,7135.51,2025-09
51963,2025-09-03 06:00:00,East,Electronics,Card,2,1332.21,511.53,2152.8900000000003,2025-09
51964,2025-09-03 09:00:00,West,Electronics,UPI,5,1995.89,481.01,9498.44,2025-09
51965,2025-09-03 12:00:00,South,Beauty,Card,1,934.63,410.26,524.37,2025-09
51966,2025-09-03 15:00:00,South,Electronics,Net Banking,4,7561.29,185.95,30059.21,2025-09
51967,2025-09-03 18:00:00,South,Electronics,Card,3,579.87,290.73,1448.88,2025-09
51968,2025-09-03 21:00:00,West,Beauty,COD,3,875.43,565.95,2060.34,2025-09
51969,2025-09-04 00:00:00,South,Sports,UPI,5,1223.21,395.22,5720.83,2025-09
51970,2025-09-04 03:00:00,East,Beauty,Card,1,943.69,489.0,454.69000000000005,2025-09
51971,2025-09-04 06:00:00,South,Fashion,Card,3,756.95,233.25,2037.6000000000004,2025-09
51972,2025-09-04 09:00:00,South,Home,UPI,1,2075.06,421.85,1653.21,2025-09
51973,2025-09-04 12:00:00,South,Fashion,Card,4,3098.62,591.34,11803.14,2025-09
51974,2025-09-04 15:00:00,South,Home,Net Banking,5,3137.68,35.24,15653.16,2025-09
51975,2025-09-04 18:00:00,North,Fashion,Card,4,1508.2,117.03,5915.77,2025-09
51976,2025-09-04 21:00:00,South,Fashion,COD,2,589.01,32.57,1145.45,2025-09
51977,2025-09-05 00:00:00,East,Sports,COD,5,990.6,435.01,4517.99,2025-09
51978,2025-09-05 03:00:00,East,Sports,UPI,2,3168.82,439.64,5898.0,2025-09
51979,2025-09-05 06:00:00,North,Electronics,COD,1,1793.96,399.49,1394.47,2025-09
51980,2025-09-05 09:00:00,West,Sports,COD,2,935.43,525.04,1345.82,2025-09
51981,2025-09-05 12:00:00,West,Home,Card,5,1278.59,57.61,6335.34,2025-09
51982,2025-09-05 15:00:00,East,Fashion,Card,4,1400.34,52.44,5548.92,2025-09
51983,2025-09-05 18:00:00,West,Beauty,UPI,5,490.86,274.64,2179.6600000000003,2025-09
51984,2025-09-05 21:00:00,South,Electronics,UPI,3,820.45,42.8,2418.55,2025-09
51985,2025-09-06 00:00:00,West,Electronics,COD,2,1384.49,243.34,2525.64,2025-09
51986,2025-09-06 03:00:00,North,Sports,Card,4,1215.21,75.29,4785.55,2025-09
51987,2025-09-06 06:00:00,South,Home,Card,1,1277.38,219.96,1057.42,2025-09
51988,2025-09-06 09:00:00,West,Electronics,Card,5,829.38,105.8,4041.0999999999995,2025-09
51989,2025-09-06 12:00:00,South,Electronics,UPI,5,480.59,333.19,2069.7599999999998,2025-09
51990,2025-09-06 15:00:00,North,Electronics,UPI,4,839.07,431.9,2924.38,2025-09
51991,2025-09-06 18:00:00,North,Home,COD,2,784.18,371.75,1196.61,2025-09
51992,2025-09-06 21:00:00,East,Beauty,COD,4,2143.49,242.02,8331.939999999999,2025-09
51993,2025-09-07 00:00:00,South,Beauty,Card,5,939.48,330.17,4367.23,2025-09
51994,2025-09-07 03:00:00,South,Fashion,UPI,3,2754.66,403.63,7860.349999999999,2025-09
51995,2025-09-07 06:00:00,West,Beauty,UPI,3,1527.67,559.97,4023.04,2025-09
51996,2025-09-07 09:00:00,East,Sports,Net Banking,5,2738.36,306.64,13385.160000000002,2025-09
51997,2025-09-07 12:00:00,South,Beauty,Card,3,809.87,375.42,2054.19,2025-09
51998,2025-09-07 15:00:00,East,Beauty,Net Banking,4,814.39,579.79,2677.77,2025-09
51999,2025-09-07 18:00:00,South,Electronics,Net Banking,4,2004.09,184.99,7831.37,2025-09
52000,2025-09-07 21:00:00,East,Beauty,UPI,1,3660.16,232.33,3427.83,2025-09
52001,2025-09-08 00:00:00,North,Fashion,UPI,1,1449.87,261.52,1188.35,2025-09
52002,2025-09-08 03:00:00,South,Electronics,COD,5,2848.0,296.55,13943.45,2025-09
52003,2025-09-08 06:00:00,South,Beauty,COD,3,3099.24,277.28,9020.439999999999,2025-09
52004,2025-09-08 09:00:00,North,Home,Card,5,1504.04,491.57,7028.63,2025-09
52005,2025-09-08 12:00:00,South,Fashion,Card,2,862.99,474.79,1251.19,2025-09
52006,2025-09-08 15:00:00,West,Sports,Net Banking,4,1890.13,72.84,7487.68,2025-09
52007,2025-09-08 18:00:00,North,Fashion,UPI,5,1219.95,144.27,5955.48,2025-09
52008,2025-09-08 21:00:00,East,Beauty,Card,4,1082.59,322.93,4007.43,2025-09
52009,2025-09-09 00:00:00,East,Sports,UPI,5,2852.23,501.19,13759.96,2025-09
52010,2025-09-09 03:00:00,East,Fashion,Card,4,953.18,338.64,3474.08,2025-09
52011,2025-09-09 06:00:00,West,Sports,COD,3,4251.66,402.0,12352.98,2025-09
52012,2025-09-09 09:00:00,West,Fashion,Card,5,512.3,145.88,2415.62,2025-09
52013,2025-09-09 12:00:00,West,Beauty,COD,2,1043.04,204.21,1881.87,2025-09
52014,2025-09-09 15:00:00,South,Home,COD,3,1823.2,292.98,5176.620000000001,2025-09
52015,2025-09-09 18:00:00,South,Sports,UPI,3,2738.64,250.34,7965.58,2025-09
52016,2025-09-09 21:00:00,South,Fashion,UPI,5,592.98,439.93,2524.9700000000003,2025-09
52017,2025-09-10 00:00:00,North,Home,UPI,1,452.61,337.86,114.75,2025-09
52018,2025-09-10 03:00:00,South,Home,Net Banking,3,321.83,64.06,901.4300000000001,2025-09
52019,2025-09-10 06:00:00,South,Electronics,UPI,1,460.49,21.44,439.05,2025-09
52020,2025-09-10 09:00:00,South,Sports,Net Banking,3,2701.4,97.47,8006.7300000000005,2025-09
52021,2025-09-10 12:00:00,South,Home,COD,1,1470.05,131.09,1338.96,2025-09
52022,2025-09-10 15:00:00,North,Beauty,UPI,4,806.36,484.13,2741.31,2025-09
52023,2025-09-10 18:00:00,East,Electronics,Card,4,1862.65,108.01,7342.59,2025-09
52024,2025-09-10 21:00:00,East,Home,Card,3,1443.04,336.64,3992.48,2025-09
52025,2025-09-11 00:00:00,West,Fashion,Card,3,1053.02,581.16,2577.9,2025-09
52026,2025-09-11 03:00:00,South,Electronics,Net Banking,5,1846.58,363.88,8869.02,2025-09
52027,2025-09-11 06:00:00,East,Home,Card,3,1125.97,503.32,2874.5899999999997,2025-09
52028,2025-09-11 09:00:00,South,Home,Card,4,1755.99,410.04,6613.92,2025-09
52029,2025-09-11 12:00:00,South,Sports,Card,4,556.87,532.29,1695.19,2025-09
52030,2025-09-11 15:00:00,North,Electronics,Net Banking,4,1894.78,164.11,7415.01,2025-09
52031,2025-09-11 18:00:00,East,Fashion,Card,4,1146.93,316.33,4271.39,2025-09
52032,2025-09-11 21:00:00,West,Fashion,Card,5,2122.09,460.88,10149.570000000002,2025-09
52033,2025-09-12 00:00:00,East,Home,COD,2,1393.47,534.03,2252.91,2025-09
52034,2025-09-12 03:00:00,East,Fashion,COD,4,1509.64,174.15,5864.410000000001,2025-09
52035,2025-09-12 06:00:00,North,Beauty,UPI,4,651.4,406.9,2198.7,2025-09
52036,2025-09-12 09:00:00,West,Fashion,UPI,5,1781.42,164.68,8742.42,2025-09
52037,2025-09-12 12:00:00,South,Home,UPI,4,1217.77,422.55,4448.53,2025-09
52038,2025-09-12 15:00:00,East,Home,Net Banking,2,407.28,498.21,316.34999999999997,2025-09
52039,2025-09-12 18:00:00,South,Beauty,Card,3,1066.54,72.47,3127.15,2025-09
52040,2025-09-12 21:00:00,South,Electronics,UPI,1,643.43,393.64,249.78999999999996,2025-09
52041,2025-09-13 00:00:00,South,Home,UPI,4,899.82,486.7,3112.5800000000004,2025-09
52042,2025-09-13 03:00:00,West,Beauty,Card,1,2295.47,543.68,1751.79,2025-09
52043,2025-09-13 06:00:00,South,Home,Card,2,1699.86,236.98,3162.74,2025-09
52044,2025-09-13 09:00:00,South,Fashion,UPI,1,1072.09,181.08,891.0099999999999,2025-09
52045,2025-09-13 12:00:00,West,Electronics,COD,3,5424.65,118.86,16155.089999999998,2025-09
52046,2025-09-13 15:00:00,South,Electronics,Card,5,947.2,392.2,4343.8,2025-09
52047,2025-09-13 18:00:00,North,Home,UPI,2,804.4,315.17,1293.6299999999999,2025-09
52048,2025-09-13 21:00:00,South,Fashion,COD,2,701.06,573.89,828.2299999999999,2025-09
52049,2025-09-14 00:00:00,West,Home,UPI,1,1260.4,319.94,940.46,2025-09
52050,2025-09-14 03:00:00,South,Beauty,COD,2,1599.44,412.13,2786.75,2025-09
52051,2025-09-14 06:00:00,South,Fashion,UPI,3,4942.78,335.69,14492.65,2025-09
52052,2025-09-14 09:00:00,South,Beauty,UPI,1,1193.65,478.63,715.0200000000001,2025-09
52053,2025-09-14 12:00:00,South,Home,UPI,1,3655.19,10.0,3645.19,2025-09
52054,2025-09-14 15:00:00,North,Fashion,Card,4,237.45,396.2,553.5999999999999,2025-09
52055,2025-09-14 18:00:00,North,Home,UPI,1,4212.96,74.28,4138.68,2025-09
52056,2025-09-14 21:00:00,South,Sports,Net Banking,4,600.8,358.92,2044.2799999999997,2025-09
52057,2025-09-15 00:00:00,South,Fashion,UPI,3,1350.19,101.26,3949.31,2025-09
52058,2025-09-15 03:00:00,South,Beauty,Card,3,1081.96,507.42,2738.46,2025-09
52059,2025-09-15 06:00:00,South,Sports,UPI,4,886.6,21.96,3524.44,2025-09
52060,2025-09-15 09:00:00,South,Electronics,Net Banking,4,1044.61,447.23,3731.2099999999996,2025-09
52061,2025-09-15 12:00:00,East,Home,Net Banking,3,1192.52,194.42,3383.14,2025-09
52062,2025-09-15 15:00:00,East,Electronics,Net Banking,1,498.64,566.16,50.0,2025-09
52063,2025-09-15 18:00:00,West,Sports,Card,5,703.4,329.98,3187.02,2025-09
52064,2025-09-15 21:00:00,East,Beauty,COD,1,536.46,228.09,308.37,2025-09
52065,2025-09-16 00:00:00,South,Beauty,COD,3,2467.97,297.82,7106.09,2025-09
52066,2025-09-16 03:00:00,East,Sports,Net Banking,4,1006.26,207.63,3817.41,2025-09
52067,2025-09-16 06:00:00,South,Electronics,Card,4,1238.43,248.89,4704.83,2025-09
52068,2025-09-16 09:00:00,West,Sports,COD,3,619.89,108.83,1750.8400000000001,2025-09
52069,2025-09-16 12:00:00,East,Electronics,Card,4,858.32,401.4,3031.88,2025-09
52070,2025-09-16 15:00:00,South,Beauty,Card,3,2025.9,370.24,5707.460000000001,2025-09
52071,2025-09-16 18:00:00,East,Electronics,Card,1,1067.11,296.72,770.3899999999999,2025-09
52072,2025-09-16 21:00:00,West,Home,COD,5,3023.96,67.41,15052.39,2025-09
52073,2025-09-17 00:00:00,South,Sports,UPI,2,930.59,297.58,1563.6000000000001,2025-09
52074,2025-09-17 03:00:00,East,Fashion,UPI,1,653.29,413.48,239.80999999999995,2025-09
52075,2025-09-17 06:00:00,East,Electronics,Card,5,616.01,243.61,2836.44,2025-09
52076,2025-09-17 09:00:00,South,Fashion,UPI,2,1731.87,177.54,3286.2,2025-09
52077,2025-09-17 12:00:00,South,Beauty,COD,4,1550.55,168.65,6033.55,2025-09
52078,2025-09-17 15:00:00,West,Beauty,COD,1,4110.55,259.63,3850.92,2025-09
52079,2025-09-17 18:00:00,West,Beauty,COD,1,731.6,279.05,452.55,2025-09
52080,2025-09-17 21:00:00,South,Electronics,UPI,2,674.99,222.03,1127.95,2025-09
52081,2025-09-18 00:00:00,South,Home,COD,5,1366.2,330.22,6500.78,2025-09
52082,2025-09-18 03:00:00,North,Home,Card,3,1406.49,126.61,4092.86,2025-09
52083,2025-09-18 06:00:00,South,Electronics,UPI,3,1153.85,295.68,3165.87,2025-09
52084,2025-09-18 09:00:00,North,Home,UPI,3,888.85,349.18,2317.3700000000003,2025-09
52085,2025-09-18 12:00:00,North,Fashion,Card,5,1320.58,213.0,6389.9,2025-09
52086,2025-09-18 15:00:00,North,Sports,Net Banking,4,1110.56,572.73,3869.5099999999998,2025-09
52087,2025-09-18 18:00:00,South,Sports,UPI,1,1949.65,69.23,1880.42,2025-09
52088,2025-09-18 21:00:00,West,Beauty,UPI,4,1180.43,81.66,4640.06,2025-09
52089,2025-09-19 00:00:00,North,Electronics,Card,2,838.71,509.85,1167.5700000000002,2025-09
52090,2025-09-19 03:00:00,South,Sports,Card,4,1199.0,231.46,4564.54,2025-09
52091,2025-09-19 06:00:00,North,Sports,COD,5,1479.97,462.62,6937.2300000000005,2025-09
52092,2025-09-19 09:00:00,North,Fashion,Net Banking,5,3605.28,198.45,17827.95,2025-09
52093,2025-09-19 12:00:00,West,Beauty,COD,1,993.29,412.11,581.18,2025-09
52094,2025-09-19 15:00:00,South,Home,UPI,4,1887.09,321.34,7227.0199999999995,2025-09
52095,2025-09-19 18:00:00,West,Beauty,UPI,1,1951.87,17.01,1934.86,2025-09
52096,2025-09-19 21:00:00,East,Beauty,Net Banking,5,2099.71,197.22,10301.33,2025-09
52097,2025-09-20 00:00:00,North,Fashion,UPI,1,265.86,117.53,148.33,2025-09
52098,2025-09-20 03:00:00,East,Electronics,COD,5,1011.31,375.28,4681.2699999999995,2025-09
52099,2025-09-20 06:00:00,North,Sports,Card,1,483.42,258.93,224.49,2025-09
52100,2025-09-20 09:00:00,South,Electronics,Card,1,1044.21,412.71,631.5,2025-09
52101,2025-09-20 12:00:00,East,Sports,COD,3,954.93,21.64,2843.15,2025-09
52102,2025-09-20 15:00:00,West,Fashion,COD,5,1552.85,198.98,7565.27,2025-09
52103,2025-09-20 18:00:00,West,Fashion,Card,2,2405.25,196.2,4614.3,2025-09
52104,2025-09-20 21:00:00,South,Sports,UPI,1,1085.49,141.67,943.82,2025-09
52105,2025-09-21 00:00:00,East,Sports,Card,2,822.64,215.48,1429.8,2025-09
52106,2025-09-21 03:00:00,East,Sports,Card,2,2719.33,570.23,4868.43,2025-09
52107,2025-09-21 06:00:00,East,Beauty,Net Banking,2,2552.7,445.03,4660.37,2025-09
52108,2025-09-21 09:00:00,East,Fashion,COD,3,440.03,286.29,1033.8,2025-09
52109,2025-09-21 12:00:00,West,Fashion,UPI,3,850.21,427.64,2122.9900000000002,2025-09
52110,2025-09-21 15:00:00,West,Fashion,COD,5,651.61,549.15,2708.9,2025-09
52111,2025-09-21 18:00:00,South,Fashion,UPI,1,1857.46,575.44,1282.02,2025-09
52112,2025-09-21 21:00:00,East,Fashion,Card,4,1566.24,114.2,6150.76,2025-09
52113,2025-09-22 00:00:00,North,Fashion,COD,1,874.1,505.41,368.69,2025-09
52114,2025-09-22 03:00:00,South,Fashion,UPI,1,829.18,86.06,743.1199999999999,2025-09
52115,2025-09-22 06:00:00,South,Fashion,UPI,2,1612.39,296.54,2928.2400000000002,2025-09
52116,2025-09-22 09:00:00,South,Sports,UPI,1,1497.83,14.85,1482.98,2025-09
52117,2025-09-22 12:00:00,South,Sports,UPI,2,803.79,115.56,1492.02,2025-09
52118,2025-09-22 15:00:00,South,Beauty,Card,2,2812.41,11.74,5613.08,2025-09
52119,2025-09-22 18:00:00,West,Home,UPI,3,1722.27,216.58,4950.23,2025-09
52120,2025-09-22 21:00:00,East,Sports,UPI,2,2166.52,282.44,4050.6,2025-09
52121,2025-09-23 00:00:00,East,Sports,Card,3,1266.43,591.01,3208.2799999999997,2025-09
52122,2025-09-23 03:00:00,East,Fashion,COD,4,1034.68,267.44,3871.28,2025-09
52123,2025-09-23 06:00:00,North,Beauty,COD,3,1096.33,264.22,3024.7699999999995,2025-09
52124,2025-09-23 09:00:00,East,Fashion,UPI,4,2870.26,351.79,11129.25,2025-09
52125,2025-09-23 12:00:00,West,Sports,Card,1,1064.04,576.19,487.8499999999999,2025-09
52126,2025-09-23 15:00:00,South,Electronics,UPI,2,1194.22,33.36,2355.08,2025-09
52127,2025-09-23 18:00:00,East,Home,UPI,3,1570.43,382.4,4328.89,2025-09
52128,2025-09-23 21:00:00,South,Home,Card,5,2244.27,510.39,10710.960000000001,2025-09
52129,2025-09-24 00:00:00,South,Home,UPI,4,1232.34,286.15,4643.21,2025-09
52130,2025-09-24 03:00:00,South,Electronics,UPI,2,893.99,363.32,1424.66,2025-09
52131,2025-09-24 06:00:00,East,Electronics,Net Banking,3,1257.6,511.14,3261.66,2025-09
52132,2025-09-24 09:00:00,East,Beauty,Net Banking,4,2441.44,249.17,9516.59,2025-09
52133,2025-09-24 12:00:00,South,Fashion,UPI,2,1079.01,473.96,1684.06,2025-09
52134,2025-09-24 15:00:00,West,Beauty,Card,1,579.27,489.82,89.44999999999999,2025-09
52135,2025-09-24 18:00:00,East,Sports,Card,4,1079.89,454.04,3865.5200000000004,2025-09
52136,2025-09-24 21:00:00,South,Home,UPI,2,638.96,66.76,1211.16,2025-09
52137,2025-09-25 00:00:00,North,Electronics,COD,2,797.76,549.57,1045.9499999999998,2025-09
52138,2025-09-25 03:00:00,West,Sports,COD,2,489.1,358.3,619.9000000000001,2025-09
52139,2025-09-25 06:00:00,North,Beauty,Net Banking,4,615.54,346.12,2116.04,2025-09
52140,2025-09-25 09:00:00,East,Fashion,UPI,5,1179.14,497.1,5398.6,2025-09
52141,2025-09-25 12:00:00,North,Beauty,UPI,4,2474.37,167.51,9729.97,2025-09
52142,2025-09-25 15:00:00,East,Beauty,UPI,5,2139.1,264.85,10430.65,2025-09
52143,2025-09-25 18:00:00,North,Beauty,UPI,3,1154.99,568.01,2896.96,2025-09
52144,2025-09-25 21:00:00,West,Electronics,Net Banking,3,440.19,56.21,1264.36,2025-09
52145,2025-09-26 00:00:00,West,Electronics,Card,4,1666.81,497.89,6169.349999999999,2025-09
52146,2025-09-26 03:00:00,West,Electronics,COD,3,1020.1,479.85,2580.4500000000003,2025-09
52147,2025-09-26 06:00:00,South,Beauty,Card,1,1634.68,39.08,1595.6000000000001,2025-09
52148,2025-09-26 09:00:00,South,Sports,COD,4,3268.51,592.0,12482.04,2025-09
52149,2025-09-26 12:00:00,North,Fashion,Card,1,638.31,557.12,81.18999999999994,2025-09
52150,2025-09-26 15:00:00,South,Beauty,Card,1,805.35,163.52,641.83,2025-09
52151,2025-09-26 18:00:00,South,Sports,Net Banking,2,1849.22,535.74,3162.7,2025-09
52152,2025-09-26 21:00:00,East,Sports,UPI,4,526.4,134.06,1971.54,2025-09
52153,2025-09-27 00:00:00,South,Home,UPI,2,1294.78,103.87,2485.69,2025-09
52154,2025-09-27 03:00:00,South,Fashion,Card,1,927.09,181.13,745.96,2025-09
52155,2025-09-27 06:00:00,South,Sports,UPI,1,1623.94,536.52,1087.42,2025-09
52156,2025-09-27 09:00:00,West,Home,Net Banking,2,327.3,371.78,282.82000000000005,2025-09
52157,2025-09-27 12:00:00,South,Fashion,Card,5,521.25,428.86,2177.39,2025-09
52158,2025-09-27 15:00:00,South,Home,UPI,2,1680.83,568.05,2793.6099999999997,2025-09
52159,2025-09-27 18:00:00,South,Sports,UPI,1,414.25,249.78,164.47,2025-09
52160,2025-09-27 21:00:00,South,Home,Card,1,1916.07,271.71,1644.36,2025-09
52161,2025-09-28 00:00:00,South,Home,UPI,2,621.52,70.79,1172.25,2025-09
52162,2025-09-28 03:00:00,North,Home,UPI,3,2883.14,282.24,8367.18,2025-09
52163,2025-09-28 06:00:00,West,Electronics,Net Banking,1,1504.63,223.86,1280.77,2025-09
52164,2025-09-28 09:00:00,West,Fashion,COD,2,1274.57,20.84,2528.2999999999997,2025-09
